student_id,screen_time_log,trigger_event,emotion_journal,app_category_usage,parent_warning_ignored,used_focus_mode,screen_breaks_taken,reward_unlocked
74389e88-1c54-40e2-afc7-016846a7e445,"[13, 1, 3, 2, 3, 10, 8, 55, 17, 41, 29, 33, 3, 19, 43, 55, 19, 30, 27, 57, 28, 15, 33, 43, 52, 25, 27, 43, 59, 56, 17, 25, 25, 3, 48, 13, 9, 2, 29, 7, 37, 3, 13, 54, 56, 33, 4, 24, 55, 36, 28, 38, 6, 28, 57, 46, 40, 33, 0, 60, 19, 32, 29, 36, 25, 58, 30, 48, 23, 54, 32, 59, 41, 6, 30, 58, 17, 48, 59, 31, 59, 4, 23, 43, 8, 27, 1, 44, 27, 20, 35, 37, 23, 39, 14, 20, 17, 11, 34, 21, 30, 4, 36, 13, 20, 1, 33, 12, 58, 0, 12, 11, 34, 47, 25, 0, 4, 43, 16, 15, 43, 5, 37, 6, 39, 33, 41, 48, 46, 5, 58, 0, 16, 42, 59, 55, 39, 46, 3, 29, 23, 40, 55, 53, 45, 21, 31, 28, 41, 11, 15, 2, 58, 29, 39, 40, 27, 43, 43, 54, 45, 50, 56, 29, 9, 9, 34, 42]",Sibling conflict,I am happy today!,"{'Entertainment': 158, 'Education': 122, 'Social Media': 148, 'Others': 65}",False,True,0,True
6fbc817c-e332-4304-8454-01f62aca703d,"[53, 33, 2, 6, 1, 54, 52, 41, 42, 21, 17, 23, 9, 6, 36, 18, 47, 15, 1, 32, 52, 10, 49, 10, 24, 58, 9, 11, 18, 9, 0, 30, 56, 15, 9, 23, 30, 42, 58, 44, 36, 36, 59, 20, 15, 28, 47, 22, 4, 48, 18, 2, 57, 7, 16, 43, 12, 37, 12, 58, 4, 7, 35, 10, 2, 34, 17, 11, 29, 42, 25, 14, 2, 40, 15, 31, 25, 27, 38, 4, 2, 33, 46, 30, 8, 57, 34, 54, 56, 31, 14, 38, 30, 59, 5, 25, 11, 3, 43, 4, 37, 21, 15, 57, 49, 15, 24, 10, 38, 46, 58, 37, 9, 32, 16, 7, 25, 19, 29, 57, 10, 42, 45, 24, 35, 26, 26, 24, 42, 8, 41, 4, 11, 50, 22, 12, 52, 48, 42, 7, 3, 36, 19, 25, 31, 13, 18, 27, 32, 26, 54, 48, 13, 26, 26, 36, 17, 60, 28, 59, 10, 33, 27, 48, 13, 12, 30, 41]",Parental warning,Angry at my sibling.,"{'Entertainment': 87, 'Education': 94, 'Social Media': 35, 'Others': 21}",True,True,2,False
131c7778-2bf3-4f1d-8710-4d065f685eb4,"[18, 22, 38, 24, 38, 53, 26, 17, 48, 6, 59, 19, 45, 18, 26, 53, 59, 36, 34, 19, 14, 48, 52, 45, 47, 51, 40, 8, 37, 38, 34, 16, 33, 4, 44, 45, 33, 37, 60, 19, 50, 52, 39, 28, 53, 52, 55, 21, 21, 18, 37, 10, 50, 4, 42, 19, 15, 23, 60, 38, 47, 32, 44, 27, 58, 12, 44, 41, 57, 13, 60, 50, 12, 45, 21, 29, 47, 5, 10, 19, 59, 37, 12, 14, 11, 44, 27, 31, 18, 52, 5, 3, 59, 21, 19, 26, 43, 4, 37, 29, 60, 13, 38, 46, 20, 8, 49, 9, 30, 50, 53, 46, 10, 14, 7, 27, 55, 48, 3, 18, 14, 20, 20, 47, 60, 21, 59, 26, 49, 37, 39, 46, 59, 50, 20, 10, 52, 20, 50, 8, 1, 4, 36, 40, 50, 9, 23, 41, 55, 60, 23, 5, 53, 10, 22, 47, 30, 60, 24, 25, 56, 45, 18, 12, 47, 42, 28, 45]",Sibling conflict,Excited for the weekend.,"{'Entertainment': 33, 'Education': 88, 'Social Media': 47, 'Others': 140}",True,True,2,True
be0084f9-a7d0-441d-b2ab-5918cd266e38,"[7, 58, 9, 12, 17, 24, 48, 41, 50, 14, 26, 8, 59, 52, 50, 14, 38, 33, 34, 30, 3, 45, 50, 32, 10, 53, 3, 37, 24, 49, 59, 17, 45, 38, 58, 34, 3, 33, 10, 39, 33, 57, 1, 60, 49, 28, 17, 57, 36, 9, 12, 6, 55, 54, 39, 59, 1, 34, 41, 19, 24, 53, 39, 20, 19, 59, 37, 38, 48, 43, 44, 44, 16, 0, 21, 29, 16, 39, 21, 13, 11, 29, 41, 43, 22, 54, 22, 34, 38, 53, 49, 21, 12, 53, 20, 25, 39, 15, 26, 10, 34, 37, 41, 28, 42, 39, 35, 39, 26, 46, 1, 46, 57, 56, 15, 9, 59, 14, 57, 0, 25, 13, 34, 29, 44, 57, 14, 42, 24, 49, 2, 20, 58, 42, 43, 28, 24, 1, 25, 8, 39, 23, 29, 39, 25, 34, 24, 35, 39, 6, 31, 1, 60, 55, 38, 5, 34, 31, 60, 2, 9, 12, 5, 42, 19, 60, 57, 53]",Boredom,I feel stressed after the test.,"{'Entertainment': 23, 'Education': 94, 'Social Media': 120, 'Others': 34}",True,False,0,True
f6fbe4d9-a165-42d5-ae83-a93e1b34931b,"[14, 8, 8, 7, 40, 0, 36, 29, 22, 48, 0, 21, 33, 50, 36, 18, 18, 18, 52, 54, 12, 2, 23, 54, 13, 42, 51, 0, 60, 2, 43, 23, 53, 23, 14, 40, 23, 2, 29, 11, 11, 41, 8, 50, 58, 3, 57, 12, 13, 49, 7, 37, 58, 49, 39, 48, 34, 25, 7, 8, 22, 17, 11, 30, 3, 46, 26, 4, 18, 2, 47, 58, 30, 9, 4, 54, 33, 10, 4, 37, 43, 6, 38, 24, 33, 50, 38, 21, 60, 17, 16, 56, 44, 44, 57, 6, 18, 57, 57, 57, 32, 10, 11, 1, 19, 18, 35, 29, 52, 11, 35, 21, 7, 5, 50, 6, 43, 21, 4, 43, 6, 24, 20, 38, 45, 3, 25, 13, 14, 54, 36, 60, 34, 1, 29, 4, 59, 51, 52, 11, 42, 16, 53, 49, 7, 55, 3, 21, 2, 47, 20, 39, 5, 16, 30, 9, 6, 12, 29, 31, 31, 1, 23, 24, 15, 46, 54, 34]",Fight with friend,I feel stressed after the test.,"{'Entertainment': 119, 'Education': 61, 'Social Media': 107, 'Others': 53}",False,False,0,False
e426ed57-986b-4923-8b23-4c3a89a5c79d,"[49, 3, 23, 49, 18, 42, 35, 30, 24, 35, 5, 20, 10, 46, 10, 55, 57, 42, 40, 50, 4, 25, 33, 11, 5, 52, 4, 11, 37, 44, 18, 9, 38, 17, 2, 11, 16, 37, 36, 41, 32, 30, 39, 53, 9, 20, 40, 29, 10, 56, 42, 13, 32, 6, 14, 21, 27, 31, 59, 31, 25, 50, 39, 3, 20, 55, 21, 9, 30, 14, 18, 56, 48, 20, 11, 19, 45, 23, 59, 48, 33, 39, 8, 21, 45, 19, 60, 38, 26, 25, 31, 9, 41, 15, 53, 56, 30, 7, 16, 13, 38, 46, 60, 31, 57, 13, 51, 16, 4, 40, 30, 0, 7, 12, 57, 17, 39, 12, 36, 49, 39, 33, 37, 22, 26, 28, 54, 4, 27, 11, 53, 13, 9, 2, 5, 30, 12, 44, 44, 31, 22, 28, 2, 38, 36, 48, 0, 27, 2, 4, 53, 25, 9, 18, 44, 54, 41, 5, 29, 39, 37, 19, 27, 10, 28, 15, 60, 49]",Sibling conflict,Feeling sad because I argued with my friend.,"{'Entertainment': 130, 'Education': 85, 'Social Media': 16, 'Others': 104}",True,False,2,False
2a000b9c-5bc6-4b86-9a8a-d277b844a982,"[28, 30, 27, 39, 33, 26, 25, 55, 26, 0, 7, 13, 35, 55, 36, 23, 0, 30, 8, 55, 41, 16, 48, 34, 4, 32, 25, 10, 27, 23, 10, 52, 57, 44, 43, 24, 2, 41, 33, 41, 18, 1, 14, 16, 11, 54, 28, 57, 5, 37, 35, 11, 45, 38, 48, 39, 12, 58, 48, 11, 33, 14, 59, 10, 4, 8, 31, 32, 13, 20, 54, 9, 28, 32, 46, 32, 53, 45, 17, 40, 27, 6, 12, 20, 24, 12, 38, 21, 22, 4, 44, 8, 10, 14, 22, 15, 30, 16, 36, 29, 38, 56, 9, 22, 42, 43, 19, 30, 9, 47, 21, 10, 42, 7, 34, 60, 19, 26, 35, 3, 3, 15, 36, 21, 1, 1, 33, 50, 21, 60, 36, 48, 59, 12, 59, 52, 51, 2, 30, 10, 60, 26, 56, 35, 39, 25, 3, 24, 55, 41, 31, 35, 43, 53, 59, 59, 12, 30, 48, 15, 25, 4, 53, 47, 37, 14, 23, 59]",Exam,Feeling sad because I argued with my friend.,"{'Entertainment': 163, 'Education': 44, 'Social Media': 69, 'Others': 175}",True,True,4,False
8cd9a8f0-b057-416c-b703-ff3f295535c2,"[40, 57, 7, 7, 59, 4, 14, 6, 25, 9, 11, 13, 12, 54, 39, 36, 24, 50, 55, 58, 19, 45, 46, 43, 20, 9, 14, 49, 5, 30, 23, 58, 17, 33, 30, 38, 15, 35, 2, 49, 33, 11, 31, 21, 40, 37, 15, 12, 20, 56, 49, 24, 20, 41, 8, 39, 49, 48, 47, 15, 51, 55, 57, 27, 35, 57, 2, 30, 54, 59, 3, 50, 49, 7, 45, 25, 19, 48, 26, 22, 27, 5, 10, 6, 55, 59, 51, 35, 50, 24, 25, 37, 54, 35, 58, 0, 15, 21, 29, 50, 3, 49, 14, 5, 4, 34, 31, 9, 58, 10, 5, 42, 41, 44, 56, 53, 23, 14, 23, 14, 16, 1, 58, 25, 46, 31, 53, 34, 13, 27, 50, 60, 14, 10, 55, 44, 38, 47, 14, 18, 46, 32, 15, 22, 23, 45, 9, 2, 57, 26, 44, 46, 17, 42, 49, 34, 32, 26, 41, 25, 23, 59, 11, 17, 7, 4, 37, 60]",None,I am happy today!,"{'Entertainment': 145, 'Education': 144, 'Social Media': 79, 'Others': 50}",False,False,2,True
15ae174f-be5d-4ad5-8cee-7b1736f5fe12,"[51, 34, 38, 37, 31, 15, 42, 41, 42, 44, 6, 6, 43, 30, 34, 31, 3, 37, 40, 17, 36, 37, 5, 37, 2, 16, 37, 44, 2, 59, 36, 29, 34, 15, 26, 57, 14, 20, 53, 59, 31, 53, 18, 41, 10, 37, 43, 51, 21, 40, 30, 28, 16, 54, 58, 55, 39, 30, 45, 39, 30, 55, 51, 41, 21, 47, 17, 29, 19, 35, 12, 16, 32, 42, 0, 9, 16, 58, 33, 32, 30, 32, 2, 35, 58, 42, 28, 13, 57, 16, 17, 59, 52, 36, 36, 23, 0, 8, 44, 59, 53, 37, 55, 56, 4, 13, 9, 10, 48, 12, 32, 15, 41, 27, 34, 23, 30, 10, 11, 5, 12, 43, 45, 45, 9, 1, 42, 50, 0, 48, 53, 45, 42, 15, 45, 22, 18, 39, 26, 35, 34, 50, 56, 19, 4, 36, 52, 10, 20, 30, 35, 24, 44, 10, 21, 40, 39, 14, 10, 43, 32, 16, 22, 34, 57, 27, 16, 8]",Exam,I feel stressed after the test.,"{'Entertainment': 129, 'Education': 43, 'Social Media': 23, 'Others': 150}",True,True,1,True
566d6b51-effa-4add-8cbe-c9204052099e,"[41, 45, 30, 17, 43, 50, 23, 1, 28, 43, 57, 51, 34, 54, 53, 13, 45, 3, 54, 49, 23, 60, 59, 11, 14, 51, 34, 26, 39, 23, 24, 11, 23, 51, 30, 53, 9, 42, 41, 29, 55, 15, 19, 43, 58, 16, 4, 1, 46, 26, 26, 12, 60, 52, 14, 19, 44, 55, 40, 51, 45, 6, 7, 53, 44, 59, 51, 29, 38, 19, 24, 58, 0, 23, 38, 27, 41, 54, 4, 25, 30, 51, 50, 10, 51, 37, 8, 33, 33, 17, 15, 14, 48, 34, 7, 25, 26, 41, 2, 36, 21, 27, 44, 33, 9, 5, 17, 28, 4, 2, 52, 31, 42, 49, 54, 60, 55, 38, 32, 57, 30, 9, 9, 50, 29, 11, 31, 20, 6, 49, 12, 39, 39, 47, 47, 31, 57, 41, 19, 1, 16, 9, 13, 47, 41, 16, 8, 20, 24, 30, 30, 2, 37, 48, 33, 33, 12, 8, 58, 58, 36, 34, 35, 40, 5, 55, 25, 45]",None,I am happy today!,"{'Entertainment': 26, 'Education': 140, 'Social Media': 103, 'Others': 10}",False,True,1,False
622b0c9c-18aa-4a21-8c4c-a2d2dee5443d,"[54, 40, 40, 30, 52, 58, 52, 23, 10, 48, 28, 10, 1, 21, 58, 20, 51, 60, 32, 25, 20, 51, 51, 26, 1, 11, 27, 57, 50, 58, 34, 30, 2, 51, 27, 23, 12, 41, 27, 16, 4, 12, 26, 35, 31, 11, 19, 43, 42, 53, 48, 42, 25, 43, 12, 28, 37, 48, 41, 1, 1, 28, 43, 6, 14, 7, 18, 2, 7, 16, 7, 49, 52, 35, 23, 13, 15, 8, 11, 22, 40, 2, 55, 48, 25, 5, 7, 6, 12, 35, 34, 32, 29, 18, 21, 44, 30, 51, 56, 44, 21, 1, 41, 8, 42, 5, 15, 48, 4, 48, 22, 47, 53, 52, 21, 7, 10, 50, 14, 36, 22, 3, 7, 2, 33, 20, 28, 3, 57, 44, 42, 38, 47, 4, 18, 53, 27, 50, 45, 3, 51, 57, 45, 40, 58, 53, 45, 53, 15, 14, 52, 4, 21, 31, 50, 31, 9, 49, 0, 59, 17, 1, 0, 39, 9, 41, 44, 37]",Boredom,Feeling sad because I argued with my friend.,"{'Entertainment': 47, 'Education': 114, 'Social Media': 36, 'Others': 15}",True,True,0,True
41abfa50-f8ba-4de6-b20f-5e6004b087ce,"[27, 30, 1, 34, 14, 4, 53, 8, 52, 39, 52, 28, 1, 33, 2, 1, 34, 20, 55, 5, 28, 12, 21, 14, 45, 11, 26, 10, 42, 13, 54, 1, 37, 36, 2, 45, 22, 50, 9, 26, 30, 2, 43, 35, 25, 29, 50, 29, 33, 1, 58, 4, 51, 21, 24, 2, 27, 13, 45, 36, 4, 35, 59, 40, 1, 56, 9, 59, 44, 38, 14, 28, 14, 49, 3, 48, 41, 2, 23, 30, 35, 5, 31, 31, 11, 17, 55, 42, 2, 13, 18, 3, 50, 60, 43, 10, 36, 33, 52, 40, 37, 60, 41, 39, 45, 58, 58, 21, 58, 16, 17, 34, 59, 24, 15, 60, 38, 33, 51, 15, 6, 13, 15, 17, 57, 0, 48, 52, 53, 29, 3, 7, 6, 35, 5, 46, 54, 14, 19, 55, 36, 0, 20, 56, 6, 44, 39, 17, 44, 29, 12, 21, 6, 53, 18, 29, 26, 21, 21, 54, 57, 34, 34, 29, 13, 49, 29, 60]",None,I am happy today!,"{'Entertainment': 165, 'Education': 65, 'Social Media': 88, 'Others': 81}",True,True,4,False
26a694d4-d438-4880-b17a-6d79a9a6255f,"[13, 14, 1, 13, 41, 57, 26, 5, 23, 8, 30, 49, 42, 32, 20, 33, 47, 9, 6, 41, 0, 31, 0, 31, 30, 20, 16, 38, 20, 4, 29, 23, 28, 43, 58, 58, 4, 33, 15, 51, 51, 42, 59, 24, 20, 53, 15, 18, 8, 2, 54, 41, 29, 39, 48, 34, 50, 35, 4, 53, 60, 41, 50, 11, 11, 27, 33, 41, 9, 51, 25, 25, 4, 8, 42, 10, 44, 19, 26, 11, 51, 44, 55, 17, 55, 33, 33, 8, 8, 14, 38, 49, 5, 24, 44, 10, 9, 31, 11, 34, 6, 51, 11, 31, 58, 38, 0, 8, 29, 58, 21, 56, 15, 30, 15, 26, 34, 50, 59, 8, 12, 37, 42, 35, 10, 40, 54, 4, 1, 33, 35, 48, 48, 14, 35, 7, 51, 20, 5, 29, 45, 36, 7, 18, 31, 40, 49, 3, 7, 48, 47, 22, 19, 20, 36, 47, 57, 36, 35, 52, 12, 18, 23, 10, 57, 20, 18, 10]",Fight with friend,Feeling sad because I argued with my friend.,"{'Entertainment': 180, 'Education': 84, 'Social Media': 150, 'Others': 94}",False,True,3,False
94d54bd6-a4e0-4da0-80d9-ed8906928fa6,"[5, 47, 39, 25, 19, 52, 15, 18, 20, 31, 10, 42, 2, 38, 48, 30, 7, 14, 7, 12, 35, 23, 45, 43, 21, 14, 56, 37, 35, 55, 28, 50, 18, 35, 14, 50, 49, 16, 52, 46, 44, 58, 36, 17, 29, 39, 25, 59, 44, 37, 54, 1, 29, 53, 23, 18, 8, 4, 27, 13, 18, 47, 48, 48, 45, 57, 40, 4, 30, 29, 46, 22, 14, 2, 44, 12, 14, 57, 14, 30, 20, 5, 43, 16, 48, 35, 11, 42, 22, 13, 54, 43, 38, 3, 9, 27, 7, 14, 31, 30, 55, 2, 11, 32, 4, 36, 17, 6, 60, 14, 19, 44, 12, 23, 60, 13, 25, 26, 0, 10, 53, 46, 55, 21, 41, 60, 54, 6, 54, 39, 21, 47, 24, 19, 7, 12, 4, 56, 4, 21, 43, 52, 37, 10, 36, 54, 46, 4, 0, 29, 50, 6, 46, 25, 45, 45, 50, 35, 5, 25, 23, 35, 26, 34, 44, 60, 49, 3]",Parental warning,I feel stressed after the test.,"{'Entertainment': 34, 'Education': 162, 'Social Media': 48, 'Others': 128}",False,True,0,True
78198f20-6b1d-435f-aca5-2b0176fb2982,"[47, 44, 53, 30, 43, 40, 13, 58, 57, 22, 52, 27, 51, 6, 23, 9, 45, 26, 37, 7, 38, 46, 38, 58, 14, 44, 13, 50, 17, 30, 53, 10, 0, 58, 39, 25, 0, 9, 17, 2, 34, 56, 45, 35, 33, 55, 26, 59, 20, 39, 9, 41, 4, 6, 36, 13, 51, 59, 13, 60, 52, 33, 27, 21, 13, 26, 30, 11, 17, 4, 5, 14, 33, 54, 60, 24, 50, 10, 33, 39, 14, 13, 23, 30, 54, 48, 34, 4, 15, 11, 20, 3, 17, 31, 22, 24, 46, 32, 18, 17, 46, 30, 11, 42, 52, 22, 50, 51, 16, 60, 44, 25, 10, 59, 33, 29, 49, 58, 48, 58, 15, 59, 4, 5, 40, 42, 50, 34, 0, 47, 16, 53, 46, 31, 47, 8, 57, 46, 16, 4, 52, 14, 3, 7, 20, 6, 57, 29, 37, 50, 38, 55, 20, 49, 51, 17, 34, 43, 22, 33, 44, 1, 1, 25, 57, 23, 2, 46]",Fight with friend,Excited for the weekend.,"{'Entertainment': 37, 'Education': 65, 'Social Media': 112, 'Others': 110}",False,True,3,True
9b43da5d-6a4b-40b7-9684-4e32ef9054ec,"[32, 33, 43, 45, 47, 37, 39, 1, 32, 33, 2, 1, 46, 13, 49, 21, 41, 10, 55, 47, 14, 54, 36, 44, 60, 15, 13, 57, 33, 27, 23, 38, 11, 58, 11, 23, 41, 10, 24, 49, 15, 60, 58, 25, 52, 10, 16, 35, 60, 25, 32, 1, 57, 11, 39, 11, 47, 41, 60, 43, 30, 30, 35, 33, 48, 20, 24, 46, 57, 3, 9, 11, 36, 10, 50, 44, 31, 2, 11, 60, 15, 43, 36, 21, 18, 37, 27, 38, 45, 18, 48, 44, 19, 38, 30, 25, 45, 1, 36, 13, 36, 21, 20, 57, 53, 42, 60, 40, 0, 37, 5, 43, 46, 4, 43, 7, 17, 23, 44, 46, 12, 14, 2, 17, 49, 53, 49, 52, 41, 17, 60, 26, 35, 35, 37, 30, 19, 57, 37, 36, 14, 6, 5, 27, 45, 43, 46, 20, 17, 40, 6, 47, 51, 49, 53, 27, 54, 5, 55, 59, 57, 2, 31, 47, 29, 56, 55, 17]",Fight with friend,Feeling sad because I argued with my friend.,"{'Entertainment': 22, 'Education': 137, 'Social Media': 151, 'Others': 173}",False,False,0,False
0cfe14c9-6250-445a-8465-8cd333e4af9a,"[27, 59, 47, 39, 17, 4, 27, 51, 52, 31, 59, 54, 43, 37, 29, 29, 39, 19, 4, 55, 58, 24, 5, 40, 7, 22, 51, 39, 43, 54, 51, 8, 38, 22, 57, 15, 14, 58, 11, 35, 34, 3, 47, 29, 9, 56, 53, 4, 28, 60, 9, 14, 55, 53, 47, 43, 55, 45, 21, 20, 13, 22, 34, 17, 52, 58, 42, 19, 49, 44, 57, 18, 43, 30, 58, 31, 0, 32, 45, 34, 32, 57, 59, 9, 1, 17, 35, 40, 21, 33, 59, 25, 30, 40, 17, 42, 18, 41, 42, 36, 35, 25, 14, 27, 48, 60, 44, 18, 41, 50, 47, 45, 56, 43, 54, 4, 22, 42, 19, 29, 2, 24, 36, 5, 32, 24, 22, 30, 32, 35, 49, 56, 38, 49, 3, 38, 37, 13, 25, 45, 27, 27, 11, 55, 37, 40, 59, 54, 33, 23, 56, 25, 52, 19, 9, 25, 16, 44, 39, 3, 60, 37, 34, 55, 0, 12, 32, 35]",None,Feeling sad because I argued with my friend.,"{'Entertainment': 104, 'Education': 33, 'Social Media': 14, 'Others': 57}",False,True,1,True
0e143e84-33ff-4712-b43d-922a6512f619,"[6, 42, 40, 23, 44, 36, 6, 6, 32, 1, 40, 28, 30, 49, 4, 24, 47, 42, 28, 53, 59, 60, 36, 49, 48, 9, 40, 28, 45, 44, 40, 1, 41, 35, 34, 42, 41, 32, 43, 31, 22, 18, 60, 10, 16, 20, 58, 27, 47, 32, 9, 58, 15, 25, 12, 45, 22, 48, 6, 60, 1, 46, 26, 56, 2, 54, 42, 22, 31, 50, 40, 28, 45, 25, 42, 33, 27, 8, 21, 36, 20, 34, 51, 16, 49, 17, 37, 46, 29, 34, 44, 57, 14, 12, 57, 55, 40, 9, 4, 15, 7, 49, 55, 46, 14, 9, 30, 36, 45, 46, 33, 15, 23, 47, 1, 58, 37, 39, 1, 57, 12, 42, 57, 55, 10, 2, 41, 36, 39, 14, 8, 29, 23, 45, 29, 20, 36, 3, 57, 19, 10, 9, 32, 25, 51, 32, 4, 45, 31, 31, 6, 48, 49, 16, 22, 41, 41, 23, 28, 3, 42, 27, 60, 34, 54, 46, 58, 45]",None,I am happy today!,"{'Entertainment': 29, 'Education': 82, 'Social Media': 65, 'Others': 155}",False,False,4,False
06be1960-0218-481e-b539-42ab31ada916,"[25, 32, 10, 57, 44, 56, 56, 13, 20, 43, 7, 60, 32, 50, 16, 49, 45, 10, 53, 35, 1, 29, 28, 29, 52, 55, 25, 21, 15, 7, 55, 31, 19, 15, 42, 47, 52, 38, 49, 31, 8, 31, 5, 55, 24, 31, 45, 36, 26, 38, 21, 52, 58, 43, 8, 0, 0, 36, 52, 16, 44, 28, 11, 45, 32, 42, 51, 17, 52, 19, 22, 60, 9, 19, 29, 58, 54, 46, 10, 2, 6, 0, 20, 30, 14, 13, 17, 24, 23, 7, 51, 47, 53, 56, 30, 36, 9, 28, 25, 12, 13, 28, 43, 30, 20, 4, 3, 44, 42, 52, 29, 56, 1, 43, 47, 41, 49, 48, 38, 55, 47, 10, 37, 44, 20, 60, 9, 26, 41, 38, 17, 57, 14, 23, 44, 8, 47, 12, 39, 7, 54, 55, 10, 28, 45, 56, 26, 6, 4, 52, 43, 53, 6, 20, 13, 40, 26, 40, 5, 44, 46, 25, 50, 46, 27, 20, 14, 43]",Sibling conflict,I feel stressed after the test.,"{'Entertainment': 83, 'Education': 75, 'Social Media': 96, 'Others': 122}",False,False,2,False
7423be3c-1ee1-446b-8a41-1a0f465bde69,"[48, 24, 14, 40, 38, 31, 53, 39, 7, 26, 31, 32, 55, 50, 58, 18, 49, 13, 39, 20, 23, 59, 50, 28, 2, 3, 39, 26, 22, 15, 21, 24, 34, 3, 31, 38, 39, 57, 17, 9, 0, 24, 38, 43, 40, 41, 51, 13, 13, 20, 50, 51, 15, 1, 4, 49, 34, 9, 48, 4, 19, 58, 36, 24, 4, 57, 26, 55, 26, 10, 11, 34, 49, 47, 57, 6, 30, 48, 31, 48, 9, 14, 37, 36, 60, 32, 51, 16, 14, 53, 18, 23, 43, 46, 17, 5, 0, 11, 19, 3, 13, 44, 53, 49, 1, 3, 22, 37, 29, 50, 50, 48, 11, 58, 2, 23, 53, 41, 42, 50, 32, 38, 49, 27, 41, 52, 59, 4, 21, 4, 16, 1, 45, 32, 29, 38, 22, 5, 3, 17, 47, 60, 2, 13, 17, 5, 33, 18, 54, 2, 53, 56, 0, 30, 50, 22, 54, 57, 5, 28, 31, 7, 60, 6, 15, 0, 37, 15]",Boredom,I feel stressed after the test.,"{'Entertainment': 33, 'Education': 115, 'Social Media': 123, 'Others': 81}",True,False,4,False
49527a23-847c-48f7-9530-e90976c6add0,"[4, 59, 20, 57, 48, 8, 23, 41, 17, 5, 59, 19, 50, 50, 33, 49, 54, 2, 50, 54, 12, 50, 21, 40, 55, 32, 11, 11, 6, 37, 15, 18, 4, 47, 18, 17, 14, 19, 24, 18, 36, 8, 32, 8, 45, 48, 35, 56, 43, 0, 24, 57, 4, 9, 51, 58, 8, 35, 29, 23, 36, 31, 28, 35, 4, 43, 23, 13, 21, 19, 1, 34, 38, 58, 7, 43, 52, 39, 59, 53, 31, 28, 46, 53, 0, 49, 14, 13, 57, 43, 49, 39, 20, 32, 19, 55, 15, 31, 41, 41, 29, 18, 34, 40, 7, 40, 29, 47, 40, 23, 31, 36, 32, 42, 7, 17, 26, 7, 50, 23, 4, 21, 58, 35, 12, 52, 60, 45, 2, 55, 48, 20, 42, 45, 57, 43, 50, 5, 1, 44, 57, 53, 7, 52, 35, 18, 44, 53, 32, 12, 46, 23, 8, 44, 2, 47, 55, 0, 15, 54, 40, 1, 23, 44, 42, 51, 29, 0]",None,Excited for the weekend.,"{'Entertainment': 49, 'Education': 14, 'Social Media': 156, 'Others': 147}",True,True,1,True
68d5f37b-d86b-4169-a1cb-1419c55cad29,"[38, 27, 20, 33, 50, 30, 7, 58, 0, 27, 36, 57, 43, 23, 46, 38, 3, 33, 22, 47, 13, 35, 22, 24, 0, 60, 11, 8, 38, 0, 57, 56, 59, 25, 53, 51, 55, 9, 22, 49, 46, 2, 4, 41, 21, 0, 59, 0, 16, 29, 23, 22, 8, 16, 51, 60, 8, 18, 15, 5, 28, 23, 28, 13, 55, 2, 5, 3, 8, 43, 51, 24, 11, 57, 36, 14, 56, 39, 48, 31, 59, 26, 29, 25, 24, 4, 45, 14, 20, 57, 2, 13, 1, 51, 40, 52, 23, 36, 58, 50, 25, 34, 49, 57, 34, 14, 3, 3, 38, 56, 24, 20, 18, 20, 1, 56, 21, 3, 48, 10, 31, 27, 50, 40, 50, 44, 28, 12, 11, 45, 29, 46, 18, 33, 52, 37, 39, 56, 18, 19, 55, 8, 60, 46, 29, 48, 24, 16, 57, 38, 17, 59, 57, 27, 5, 18, 36, 52, 18, 27, 31, 46, 31, 27, 18, 22, 48, 41]",Parental warning,I feel stressed after the test.,"{'Entertainment': 11, 'Education': 164, 'Social Media': 90, 'Others': 138}",True,False,3,True
c53a3e79-3ff3-43ea-abba-c2f5d8ca779e,"[38, 43, 27, 12, 47, 42, 20, 42, 54, 51, 25, 57, 5, 47, 24, 0, 2, 30, 53, 30, 35, 10, 24, 42, 33, 38, 49, 52, 47, 4, 50, 46, 60, 24, 4, 57, 36, 54, 1, 29, 38, 56, 28, 7, 35, 53, 44, 18, 32, 4, 22, 2, 16, 60, 22, 9, 16, 45, 13, 7, 3, 41, 32, 43, 34, 11, 5, 52, 47, 40, 50, 58, 52, 43, 54, 42, 10, 52, 48, 8, 42, 60, 33, 26, 45, 37, 27, 29, 14, 41, 39, 6, 12, 58, 33, 44, 37, 30, 2, 29, 48, 49, 19, 58, 49, 34, 10, 22, 37, 38, 42, 14, 47, 2, 34, 14, 46, 0, 32, 36, 46, 51, 9, 36, 35, 31, 57, 17, 50, 28, 2, 22, 5, 47, 59, 53, 44, 17, 47, 52, 30, 2, 41, 28, 7, 18, 20, 14, 44, 56, 47, 5, 59, 47, 58, 0, 52, 35, 24, 54, 35, 34, 56, 44, 15, 42, 59, 20]",Parental warning,I'm bored and don't know what to do.,"{'Entertainment': 79, 'Education': 170, 'Social Media': 11, 'Others': 126}",False,False,0,True
